Kantons-Nummer,Kanton,commune_id,Gemeinde,Stimmberechtigte,Ja in Prozent,Residents,Change in %,Population density per km²,Foreign nationals in %,0-19 years,20-64 years,65 years or over,Crude marriage rate,Crude divorce rate,Crude birth rate,Crude mortality rate,Private households,Size of households in persons,Total surface area in km2,Settlement and urban area in %,Change in ha,Agricultural area in %,Change in ha.1,Wooded area in %,Unproductive area in %,Employed total,Primary sector,Secondary sector,Tertiary sector,Business establishments total,Primary sector establishments,Secondary sector establishments,Tertiary sector establishments,Dwelling vacancy rate,New housing units per 1000 residents,Social assistance rate,FDP/PLR 2),CVP,SP,SVP,EVP/CSP,GLP,BDP,PdA/Sol.,GPS,Small right-wing parties,stpf,snpstbetr,mean_stbetr,median_stbetr,gini_stbetr,mean_steink,median_steink,gini_steink,mean_steinka,median_steinka,gini_steinka,mean_reink,median_reink,gini_reink,mean_reinka,median_reinka,gini_reinka,lat,lon,ref622_ja_prozent
15,Appenzell Ausserrhoden,3032,Heiden,2810.0,48.1792717086835,4210.0,5.5137844612,562.8342245989,20.23752969,19.19239905,59.73871734,21.06888361,4.5449108958,1.4352350197,9.3290276283,11.2426743213,1843.0,2.25,7.52,18.2180851064,22.0,51.329787234,-22.0,30.3191489362,0.1329787234,2902.0,60.0,824.0,2018.0,375.0,31.0,47.0,297.0,2.2799817601,3.6135870874,1.4695254156,28.391959799,,37.4371859296,32.9145728643,,,,,,,1926.0,3.237,1681.0,441.0,0.7739999890327454,67108.0,55200.0,0.3440000116825104,52555.0,44150.0,0.30300000309944153,74267.0,59950.0,0.3490000069141388,57141.0,49512.0,0.2879999876022339,47.441111111111,9.5311111111111,26.3492063492064
19,Aargau,4238,Rottenschwil,619.0,46.3503649635037,790.0,-4.0097205346,175.9465478842,10.37974684,19.62025316,66.58227848,13.79746835,5.0125313283,2.5062656642,6.2656641604,3.7593984962,343.0,2.29,4.46,7.399103139,9.0,55.6053811659,-9.0,23.9910313901,13.0044843049,166.0,32.0,29.0,105.0,64.0,12.0,12.0,40.0,1.0781671159,0.0,1.2406947891,9.0384188319,8.72751499,10.7039751277,56.6733288918,0.4885631801,5.0188763047,4.086164779,,2.8647568288,0.0444148346,384.0,0.8240000000000001,2145.0,644.0,0.7250000238418579,77174.0,63400.0,0.34200000762939453,59407.0,51195.0,0.29899999499320984,85424.0,69500.0,0.3490000069141388,64578.0,57617.0,0.28600001335144043,47.31375,8.36202,26.027397260274
2,Bern / Berne,942,Thun,32738.0,52.5845737483085,43568.0,2.2171128264,2019.8423736671,13.3400661,17.07904884,59.6355123,23.28543885,5.4669913171,2.0673496577,9.8543667019,10.681306565,20825.0,2.05,21.59,49.8378879111,151.0,27.9295970357,-147.0,20.0092635479,2.2232515053,28203.0,136.0,5912.0,22155.0,3243.0,37.0,405.0,2801.0,0.1918731079,2.091954023,4.6988505747,8.6203537808,2.1991258372,18.988758804,30.8467526196,5.8112894862,6.8245610666,11.0933071395,0.2957776235,9.4838159155,3.9126056692,20726.0,29.188,1408.0,463.0,0.7250000238418579,65429.0,54900.0,0.3109999895095825,52681.0,46467.0,0.26600000262260437,71881.0,58700.0,0.3190000057220459,56964.0,50800.0,0.2540000081062317,46.759,7.63,26.8266281796861
22,Vaud,5854,Burtigny,234.0,25.4385964912281,359.0,6.8452380952,63.2042253521,20.8913649,28.41225627,53.48189415,18.10584958,5.6417489422,0.0,19.7461212976,2.8208744711,127.0,2.64,5.66,6.0070671378,8.0,58.3038869258,-9.0,34.0989399293,1.5901060071,129.0,20.0,59.0,50.0,32.0,8.0,6.0,18.0,2.4844720497,0.0,,20.803910918,0.597501358,8.6366105378,39.9782726779,8.690928843,4.5084193373,0.2172732211,1.1950027159,7.9304725693,3.7479630636,132.0,0.367,2778.0,663.0,0.7590000033378601,83070.0,62550.0,0.38499999046325684,57197.0,50883.0,0.30399999022483826,93480.0,69950.0,0.38499999046325684,63407.0,56512.0,0.289000004529953,46.466666666667,6.25,58.0
13,Basel-Landschaft,2827,Hersberg,244.0,47.65625,330.0,6.4516129032,198.7951807229,12.12121212,20.3030303,53.63636364,26.06060606,6.0790273556,0.0,15.1975683891,9.1185410334,139.0,2.36,1.69,11.8343195266,6.0,37.2781065089,-5.0,50.8875739645,0.0,34.0,11.0,,23.0,19.0,5.0,,14.0,0.0,0.0,,9.681227863,3.5419126328,14.4037780401,42.9752066116,2.7154663518,3.0696576151,6.4935064935,,15.1121605667,1.652892562,145.0,0.383,2640.0,1151.0,0.6579999923706055,88226.0,78700.0,0.30000001192092896,65830.0,58267.0,0.25699999928474426,97257.0,84600.0,0.3070000112056732,71441.0,64000.0,0.24400000274181366,47.492222222222,7.7830555555556,22.0779220779221
26,Jura,6793,Lugnez,148.0,29.0909090909091,182.0,-10.7843137255,35.6862745098,7.692307692,20.32967033,61.53846154,18.13186813,5.4644808743,0.0,5.4644808743,5.4644808743,77.0,2.36,5.11,6.0665362035,6.0,59.2954990215,-4.0,34.4422700587,0.1956947162,45.0,18.0,22.0,5.0,15.0,6.0,5.0,,2.0833333333,0.0,3.8043478261,23.75,36.25,15.625,18.75,1.25,,,3.125,0.0,,82.0,0.069,837.0,194.0,0.7450000047683716,53410.0,43750.0,0.3240000009536743,41184.0,35644.0,0.2460000067949295,60526.0,49500.0,0.3409999907016754,45788.0,40800.0,0.24400000274181366,,,51.0638297872341
10,Fribourg / Freiburg,2051,Delley-Portalban,816.0,47.8787878787879,1086.0,20.1327433628,157.1635311143,13.5359116,18.69244936,61.51012891,19.79742173,2.7881040892,0.0,9.2936802974,12.0817843866,470.0,2.29,7.26,11.9834710744,22.0,64.0495867769,-15.0,13.4986225895,10.4683195592,209.0,65.0,21.0,123.0,60.0,14.0,10.0,36.0,0.6802721088,8.4427767355,1.1257035647,10.4927007299,22.3083941606,16.8339416058,38.8686131387,2.098540146,1.9616788321,2.052919708,,5.0638686131,0.3193430657,544.0,0.852,1566.0,578.0,0.7120000123977661,68977.0,59400.0,0.3179999887943268,54125.0,48867.0,0.27900001406669617,76940.0,64450.0,0.33000001311302185,59110.0,54244.0,0.2639999985694885,46.913333,6.967778,50.2008032128514
16,Appenzell Innerrhoden,3105,Schwende,1540.0,34.0395480225989,2193.0,2.1425244527,38.1324986959,9.758321933,24.94300046,60.05471956,15.00227998,0.0,0.0,0.4595588235,0.0,805.0,2.71,57.46,2.2624434389,27.0,44.9878176123,-50.0,32.7010093978,20.048729551,1004.0,104.0,168.0,732.0,233.0,47.0,27.0,159.0,1.5901060071,5.5581287633,0.5094951366,,80.626223092,15.8512720157,,,,,,,,901.0,1.838,2040.0,503.0,0.781000018119812,72513.0,58300.0,0.3630000054836273,55985.0,46400.0,0.32199999690055847,80880.0,63400.0,0.36899998784065247,61100.0,51800.0,0.3070000112056732,47.299722222222,9.4355555555556,21.3032581453634
5,Schwyz,1375,Unteriberg,1820.0,35.949098621421,2365.0,2.6030368764,50.9368942494,8.8794926,20.71881607,63.25581395,16.02536998,4.6858359957,1.7039403621,12.3535676251,10.649627263,1025.0,2.29,46.65,3.8156484459,75.0,42.4008574491,-99.0,36.077170418,17.706323687,836.0,138.0,256.0,442.0,237.0,52.0,60.0,125.0,3.7666174298,9.0128755365,1.2875536481,8.5252909048,12.8473046782,3.514604607,73.0230349086,,1.5673236761,,,0.5224412254,,1102.0,1.432,1300.0,361.0,0.7630000114440918,60765.0,50450.0,0.3330000042915344,49194.0,43150.0,0.28700000047683716,67127.0,53650.0,0.3409999907016754,53425.0,47700.0,0.2759999930858612,47.062222222222,8.8036111111111,16.3492063492064
23,Valais / Wallis,6267,Veysonnaz,406.0,52.6066350710901,611.0,7.7601410935,535.9649122807,17.34860884,19.14893617,59.73813421,21.11292962,6.5735414955,1.6433853739,11.5036976171,8.2169268694,277.0,2.12,1.11,26.1261261261,6.0,28.8288288288,-15.0,44.1441441441,0.9009009009,277.0,25.0,24.0,228.0,65.0,11.0,6.0,48.0,0.8465608466,3.300330033,,7.3490813648,66.4916885389,12.2484689414,7.6552930884,0.6999125109,,,,5.249343832,,477.0,0.627,1315.0,207.0,0.8339999914169312,40982.0,21500.0,0.609000027179718,31878.0,20900.0,0.5929999947547913,46156.0,23000.0,0.5960000157356262,35185.0,22900.0,0.5730000138282776,46.19722,7.33807,52.9411764705883
18,Graubünden / Grigioni / Grischun,3891,Luzein,1225.0,53.971119133574,1550.0,-0.9584664537,18.4787792084,6.451612903,21.61290323,56.32258065,22.06451613,0.645369474,0.645369474,5.8083252662,9.0351726363,650.0,2.36,83.85,1.90816935,40.0,47.0483005367,-171.0,24.9493142516,26.0942158617,457.0,184.0,103.0,170.0,191.0,79.0,32.0,80.0,0.2173913043,4.5190445449,0.5164622337,19.5044247788,3.185840708,10.8318584071,41.592920354,,8.0707964602,16.1769911504,,,,680.0,0.651,958.0,272.0,0.7360000014305115,55008.0,46100.0,0.32199999690055847,44162.0,38561.0,0.29499998688697815,61957.0,50150.0,0.3240000009536743,48679.0,43550.0,0.2759999930858612,46.9197,9.7668,28.8461538461538
18,Graubünden / Grigioni / Grischun,3669,Tschappina,103.0,37.7049180327869,128.0,-9.219858156,5.1884880422,7.03125,17.1875,55.46875,27.34375,7.874015748,0.0,7.874015748,0.0,55.0,2.31,24.67,1.1755168221,10.0,36.9679773004,-153.0,27.6043777868,34.2521280908,68.0,38.0,,28.0,30.0,18.0,,10.0,0.0,0.0,,12.1212121212,7.2727272727,11.5151515152,16.3636363636,,14.2424242424,38.1818181818,,,,48.0,0.016,325.0,199.0,0.48100000619888306,43348.0,43600.0,0.257999986410141,34789.0,33767.0,0.24799999594688416,49652.0,49950.0,0.2590000033378601,39128.0,38433.0,0.22300000488758087,46.683055555556,9.3833333333333,34.7826086956522
19,Aargau,4271,Aarburg,3867.0,47.2451790633609,7854.0,12.2,1780.9523809524,43.95212631,21.23758594,64.71861472,14.04379934,5.264171535,2.824677409,15.0221480388,6.5481158118,3401.0,2.27,4.42,45.7013574661,36.0,19.2307692308,-37.0,30.9954751131,4.07239819,3133.0,12.0,1000.0,2121.0,392.0,5.0,67.0,320.0,4.0395933654,3.8845008416,5.2311278001,14.1004439029,4.7088519453,21.7338323614,38.2148141701,3.6513186526,4.3302289146,4.5913482461,,4.0125337279,2.8940725912,3269.0,3.539,1082.0,457.0,0.6679999828338623,62113.0,54800.0,0.2840000092983246,50231.0,45700.0,0.25200000405311584,69198.0,58600.0,0.29499998688697815,54856.0,50600.0,0.2370000034570694,47.320555555556,7.9013888888889,22.6039783001808
23,Valais / Wallis,6076,Obergoms,500.0,45.1298701298701,650.0,-8.7078651685,4.169606774,12.46153846,17.84615385,55.69230769,26.46153846,1.5384615385,0.0,3.0769230769,13.8461538462,301.0,2.13,155.84,1.2191991786,26.0,24.056724846,-356.0,10.7225359343,64.0015400411,383.0,46.0,85.0,252.0,87.0,17.0,13.0,57.0,1.7673048601,23.0769230769,,4.9583333333,53.2083333333,5.25,33.1666666667,0.0833333333,,,,3.25,,293.0,0.178,608.0,247.0,0.6470000147819519,49244.0,45000.0,0.3190000057220459,39606.0,37000.0,0.29100000858306885,55722.0,50400.0,0.33000001311302185,43963.0,43000.0,0.27900001406669617,46.533333333333,8.35,14.2105263157895
20,Thurgau,4881,Amlikon-Bissegg,997.0,28.2918149466192,1311.0,3.882725832,90.6639004149,10.06864989,18.76430206,65.064836,16.17086194,3.7965072134,0.7593014427,8.3523158694,3.7965072134,553.0,2.35,14.45,8.5121107266,31.0,67.9584775087,-35.0,22.0069204152,1.5224913495,517.0,163.0,135.0,219.0,139.0,56.0,18.0,65.0,1.6694490818,6.0468631897,1.2849584278,7.0354972817,9.8496961944,6.4278861529,52.2865366166,1.8867924528,2.9421170451,6.7157019508,,3.5817077071,8.8263511353,595.0,0.932,1567.0,472.0,0.7250000238418579,68613.0,57600.0,0.328000009059906,52785.0,45300.0,0.28600001335144043,76706.0,62200.0,0.335999995470047,57873.0,50867.0,0.27300000190734863,47.566388888889,9.0497222222222,24.1469816272966
22,Vaud,5913,Donneloye,548.0,26.4591439688716,782.0,8.1604426003,86.7924528302,8.95140665,23.657289,61.38107417,14.96163683,10.3359173127,2.5839793282,12.9198966408,2.5839793282,312.0,2.51,8.95,6.7039106145,12.0,69.0502793296,-10.0,23.9106145251,0.3351955307,152.0,59.0,51.0,42.0,66.0,21.0,16.0,29.0,0.8498583569,1.3054830287,2.2193211488,17.4559932942,1.8440905281,14.5012573345,40.7585917854,0.1886001676,2.6613579212,3.4157585918,2.5984911987,12.2170997485,1.9279128248,322.0,0.5710000000000001,1774.0,525.0,0.7419999837875366,71916.0,61800.0,0.33799999952316284,53846.0,48000.0,0.28700000047683716,80894.0,66250.0,0.34700000286102295,59232.0,52869.0,0.27300000190734863,46.75,6.7166666666667,53.8793103448276
23,Valais / Wallis,6137,Martigny-Combe,1613.0,41.2987012987013,2305.0,4.8203728968,61.6145415664,12.79826464,20.04338395,62.29934924,17.65726681,3.0289917785,1.2981393336,8.6542622241,6.4906966681,1075.0,2.13,37.69,3.5818519501,24.0,13.2926505704,-218.0,64.8713186522,18.2541788273,536.0,92.0,93.0,351.0,146.0,23.0,31.0,92.0,0.0,2.5895554596,1.2516184722,30.0133590619,27.2079560635,17.6191183019,16.8621047944,1.6921478403,,,,5.7592400178,,1064.0,1.317,1238.0,388.0,0.7390000224113464,60342.0,50500.0,0.33399999141693115,48370.0,43200.0,0.289000004529953,67071.0,54500.0,0.3440000116825104,52702.0,48414.0,0.2770000100135803,46.083333333333,7.05,43.1778929188256
19,Aargau,4082,Wohlen (AG),8365.0,41.0682791635173,15824.0,9.5617254033,1267.9487179487,38.12563195,20.4309909,61.69742164,17.87158746,4.200610998,1.8457230143,9.8014256619,8.7194501018,6676.0,2.34,12.44,33.6816720257,77.0,38.1028938907,-75.0,27.652733119,0.5627009646,7851.0,59.0,1776.0,6016.0,1094.0,19.0,175.0,900.0,2.7678816114,4.8076923077,4.1538461538,15.2222334717,12.2608079376,16.536735176,37.6581958084,2.3421416759,4.0261887888,4.093685667,,5.8621038777,0.5399750262,6568.0,9.938,1513.0,479.0,0.722000002861023,68022.0,57050.0,0.32100000977516174,52700.0,45867.0,0.2770000100135803,75850.0,61600.0,0.328000009059906,57691.0,51300.0,0.2630000114440918,47.350555555556,8.2777777777778,20.9671964829219
25,Genève,6619,Corsier (GE),1207.0,52.4734982332156,2029.0,12.0375483158,740.5109489051,29.47264662,22.86840808,59.19172006,17.93987186,4.9431537321,2.471576866,7.9090459713,4.9431537321,688.0,2.9,2.78,33.4532374101,13.0,61.1510791367,-12.0,3.9568345324,1.4388489209,302.0,10.0,34.0,258.0,119.0,,15.0,100.0,0.6075334143,1.4873574616,1.2890431334,40.9700380732,11.7861281245,9.5348452243,18.2751200132,0.248303261,1.9367654362,1.5891408707,2.1023009436,8.0119185565,5.5454394968,812.0,10.691,13166.0,1651.0,0.8240000009536743,177380.0,89650.0,0.5770000219345093,118547.0,67033.0,0.5350000262260437,188401.0,100750.0,0.5630000233650208,124889.0,73150.0,0.5149999856948853,46.26213,6.2283,48.2578397212544
10,Fribourg / Freiburg,2323,Bossonnens,895.0,34.2948717948718,1475.0,8.6156111929,358.0097087379,21.01694915,26.77966102,62.03389831,11.18644068,6.062647356,2.694509936,12.125294712,3.36813742,560.0,2.61,4.08,12.2549019608,21.0,71.8137254902,-21.0,15.931372549,0.0,404.0,25.0,199.0,180.0,86.0,9.0,21.0,56.0,0.1658374793,4.016064257,2.8781793842,10.0625902744,17.5252768416,30.2840635532,26.5286470871,1.9740009629,3.4183919114,2.3110255176,,7.3663938373,0.5296100144,574.0,0.807,1406.0,438.0,0.7210000157356262,66967.0,56550.0,0.33000001311302185,48943.0,44033.0,0.2590000033378601,77036.0,61450.0,0.3479999899864197,54833.0,50826.0,0.24899999797344208,46.516666666667,6.85,60.3921568627451
21,Ticino,5202,Monteggio,606.0,55.3299492385787,896.0,2.8702640643,266.6666666667,23.10267857,16.18303571,57.58928571,26.22767857,7.7951002227,1.1135857461,6.6815144766,13.3630289532,401.0,2.21,3.36,23.8095238095,9.0,27.6785714286,-16.0,45.2380952381,3.2738095238,756.0,20.0,571.0,165.0,101.0,5.0,18.0,78.0,0.5633802817,13.3333333333,1.2222222222,18.1203007519,15.1503759398,11.8421052632,24.4360902256,,0.8646616541,,0.5263157895,3.3458646617,24.3233082707,395.0,0.447,1131.0,331.0,0.7490000128746033,57146.0,48700.0,0.33000001311302185,45879.0,41300.0,0.2879999876022339,63027.0,51300.0,0.33799999952316284,49796.0,45400.0,0.2770000100135803,,,34.6491228070176
1,Zürich,261,Zürich,231387.0,53.2437737800002,402762.0,8.0205011573,4580.484476288,32.31784528,16.98447222,67.5860682,15.42945958,6.6373479618,2.0032086351,13.0246074549,8.3379495497,194622.0,1.99,87.9,61.9453924915,200.0,10.0910125142,-194.0,26.2229806598,1.7406143345,468635.0,197.0,29163.0,439275.0,43973.0,53.0,2650.0,41270.0,0.2054856522,8.0689246892,4.6199191344,14.2323535309,3.7819372158,31.3125044285,18.0757744255,1.8910188602,9.1736312155,2.045896423,0.5078245331,10.6890644481,0.8688369961,195466.0,666.636,3410.0,723.0,0.7940000295639038,85446.0,63200.0,0.414000004529953,70053.0,54000.0,0.3799999952316284,91937.0,67500.0,0.4099999964237213,74342.0,58500.0,0.3630000054836273,47.374444444444,8.5411111111111,33.5648534633408
22,Vaud,5490,Moiry,230.0,20.4545454545455,304.0,17.8294573643,45.6456456456,7.894736842,23.68421053,60.52631579,15.78947368,0.0,3.367003367,3.367003367,6.734006734,121.0,2.51,6.67,3.1484257871,2.0,41.5292353823,0.0,55.3223388306,0.0,55.0,29.0,8.0,18.0,27.0,10.0,5.0,12.0,0.0,6.8965517241,,14.4600090375,1.1296882061,20.9218255761,28.1518300949,0.9489380931,3.4794396746,2.1690013556,4.7446904654,16.7645729779,2.8468142793,130.0,0.231,1777.0,485.0,0.7400000095367432,71762.0,59450.0,0.3540000021457672,52337.0,46800.0,0.28999999165534973,81338.0,65750.0,0.36399999260902405,58001.0,53504.0,0.2770000100135803,46.65,6.45,72.8682170542636
13,Basel-Landschaft,2829,Liestal,8920.0,51.6073619631902,14148.0,4.0294117647,778.2178217822,27.29714447,19.66355669,60.81424936,19.52219395,6.3768732065,2.2673326956,9.9195805435,9.1401849293,6265.0,2.21,18.15,23.9669421488,69.0,16.4738292011,-63.0,58.8429752066,0.7162534435,16529.0,59.0,2121.0,14349.0,1524.0,17.0,191.0,1316.0,0.7226477815,8.8074437105,6.2220328148,16.825594251,4.9440298507,22.3224156993,24.879076838,2.8261470426,3.3685737977,2.3597291321,,20.9715312327,0.7186290768,6195.0,14.68,2370.0,615.0,0.7710000276565552,77595.0,61600.0,0.3630000054836273,59382.0,49762.0,0.31299999356269836,85588.0,67400.0,0.36500000953674316,64425.0,55067.0,0.29600000381469727,47.483888888889,7.735,29.4345718901454
22,Vaud,5555,Corcelles-près-Concise,268.0,32.3076923076923,381.0,36.5591397849,93.842364532,11.28608924,21.52230971,62.4671916,16.01049869,5.5632823366,0.0,8.3449235049,22.2531293463,149.0,2.48,4.09,12.4694376528,20.0,45.7212713936,-19.0,41.564792176,0.2444987775,110.0,34.0,,73.0,20.0,11.0,,6.0,0.0,20.7100591716,,25.828460039,5.604288499,21.783625731,22.9044834308,1.1208576998,3.216374269,1.3157894737,1.9493177388,6.6276803119,1.9493177388,169.0,0.307,1816.0,648.0,0.6970000267028809,73230.0,62600.0,0.328000009059906,56216.0,50800.0,0.30000001192092896,81259.0,68600.0,0.32899999618530273,61175.0,54700.0,0.27900001406669617,46.833333333333,6.7,65.7894736842106
18,Graubünden / Grigioni / Grischun,3781,Bever,449.0,56.3380281690141,616.0,-6.6666666667,13.4644808743,15.90909091,14.12337662,66.55844156,19.31818182,3.2180209171,0.0,6.4360418343,0.0,314.0,1.94,45.65,1.2048192771,9.0,15.2902519168,-41.0,15.1369112815,68.3680175246,298.0,16.0,104.0,178.0,69.0,7.0,9.0,53.0,1.92,3.1897926635,,15.5405405405,7.0101351351,26.0135135135,28.3783783784,,8.6993243243,14.3581081081,,,,339.0,0.884,2609.0,671.0,0.7879999876022339,73362.0,60100.0,0.43700000643730164,58121.0,47733.0,0.42100000381469727,80699.0,63700.0,0.42800000309944153,62778.0,54762.0,0.39800000190734863,46.549722222222,9.8830555555556,24.5901639344262
11,Solothurn,2426,Laupersdorf,1313.0,38.2978723404255,1729.0,2.6112759644,111.5483870968,10.75766339,23.25043378,59.10931174,17.64025448,5.1978053711,1.1550678602,10.3956107421,6.9304071614,691.0,2.48,15.52,5.7989690722,12.0,47.4226804124,-13.0,46.5850515464,0.1932989691,430.0,94.0,194.0,142.0,120.0,33.0,29.0,58.0,2.2516556291,2.306805075,1.7877739331,17.3436041083,42.2268907563,4.8319327731,25.7936507937,0.7236227824,2.2875816993,1.4472455649,,3.3613445378,1.1204481793,716.0,0.747,1043.0,449.0,0.6679999828338623,62444.0,56550.0,0.28600001335144043,47924.0,43917.0,0.24500000476837158,70682.0,60800.0,0.3019999861717224,53085.0,50250.0,0.2329999953508377,47.315,7.6513888888889,18.2669789227166
22,Vaud,5529,Oulens-sous-Echallens,398.0,19.6808510638298,562.0,15.1639344262,95.7410562181,10.3202847,22.41992883,63.52313167,14.0569395,5.4894784995,0.0,9.1491308326,9.1491308326,213.0,2.62,5.87,10.9028960818,11.0,64.395229983,-12.0,24.7018739353,0.0,157.0,35.0,13.0,109.0,42.0,13.0,6.0,23.0,0.0,0.0,1.5065913371,31.6268486917,4.4084186576,12.4857792947,25.1422070535,0.3412969283,5.858930603,3.2423208191,1.2229806598,10.8077360637,0.2559726962,254.0,0.595,2344.0,868.0,0.6660000085830688,84027.0,71500.0,0.3230000138282776,61219.0,54262.0,0.2759999930858612,94214.0,77500.0,0.3310000002384186,67230.0,60478.0,0.2630000114440918,46.65,6.5833333333333,52.6627218934911
23,Valais / Wallis,6214,Finhaut,231.0,54.2372881355932,419.0,5.2763819095,18.361086766,30.31026253,10.97852029,66.1097852,22.91169451,0.0,2.3148148148,2.3148148148,13.8888888889,225.0,1.81,22.79,2.6327336551,2.0,2.7204914436,-17.0,30.5397103993,64.107064502,113.0,7.0,5.0,101.0,41.0,,,34.0,4.329004329,0.0,,15.207780725,44.9160035367,17.2413793103,11.8479221927,3.0061892131,,,,7.1618037135,,210.0,0.256,1218.0,388.0,0.7319999933242798,56191.0,52850.0,0.38499999046325684,46060.0,41844.0,0.37599998712539673,61885.0,56550.0,0.38499999046325684,49871.0,48767.0,0.3569999933242798,46.083,6.9767,41.6666666666667
11,Solothurn,2544,Feldbrunnen-St. Niklaus,778.0,40.1673640167364,982.0,4.9145299145,391.235059761,9.470468432,15.78411405,58.55397149,25.66191446,6.1349693252,2.0449897751,10.2249488753,13.2924335378,449.0,2.16,2.49,14.859437751,3.0,36.9477911647,-3.0,46.1847389558,2.0080321285,305.0,10.0,62.0,233.0,86.0,,12.0,70.0,7.6763485477,5.1334702259,,44.0511307768,10.4555883317,11.7666338905,22.1894460833,1.2127171419,3.1465093412,3.1137332022,,3.3103900361,0.2949852507,535.0,3.9650000000000003,7411.0,1483.0,0.7620000243186951,129510.0,85100.0,0.4480000138282776,95630.0,68000.0,0.3970000147819519,138201.0,96500.0,0.4399999976158142,101037.0,72800.0,0.38100001215934753,47.220833333333,7.5555555555556,20.25
22,Vaud,5881,Blonay,3828.0,42.279618192027,6125.0,5.5124892334,381.1449906658,22.80816327,23.72244898,56.34285714,19.93469388,4.5695634435,2.2847817217,5.7119543044,7.3439412485,2496.0,2.41,16.04,18.0798004988,63.0,33.2917705736,-76.0,46.1970074813,2.4314214464,1780.0,37.0,134.0,1609.0,302.0,12.0,30.0,260.0,1.0981468771,2.7732463295,1.1582381729,31.5192894074,4.9350391091,18.8850589951,21.0128596049,0.9048124089,5.5316187193,2.3730611163,1.1898448893,10.6820893544,0.4805780194,2672.0,15.037,5628.0,1064.0,0.7749999761581421,111202.0,77450.0,0.4449999928474426,76161.0,57438.0,0.3840000033378601,121259.0,87050.0,0.43700000643730164,82048.0,64293.0,0.36500000953674316,,,52.5581395348837
11,Solothurn,2619,Kleinlützel,1019.0,49.6567505720824,1255.0,-0.5546751189,76.8995098039,10.27888446,20.0,57.4501992,22.5498008,2.3875845603,4.7751691206,7.958615201,11.1420612813,541.0,2.28,16.32,4.5343137255,6.0,35.9068627451,-13.0,59.1911764706,0.3676470588,359.0,56.0,190.0,113.0,105.0,24.0,20.0,61.0,10.5015673981,0.7949125596,3.6565977742,16.7837949566,17.6105828855,16.9078131459,33.1541959487,0.9508061182,3.0177759405,3.2658123191,,7.7718065316,0.372054568,544.0,0.593,1090.0,354.0,0.7070000171661377,60019.0,52050.0,0.296999990940094,46806.0,41550.0,0.2540000081062317,67438.0,56000.0,0.3100000023841858,51486.0,47862.0,0.2409999966621399,47.427777777778,7.4166666666667,31.7880794701987
22,Vaud,5799,Servion,1294.0,37.4367622259697,1919.0,8.418079096,303.6392405063,16.67535175,22.98071912,62.68890047,14.33038041,3.660130719,0.522875817,8.3660130719,6.7973856209,760.0,2.52,6.29,16.3751987281,31.0,64.546899841,-33.0,19.0779014308,0.0,502.0,14.0,82.0,406.0,149.0,5.0,26.0,118.0,1.9728729963,3.6726128017,3.2528856243,25.4691100625,3.0396137386,21.1675628223,23.4280697904,1.3826401844,3.5992538132,2.2714803029,1.3716668496,14.5835619445,0.757160101,828.0,2.177,2630.0,813.0,0.7300000190734863,83801.0,68850.0,0.35600000619888306,61257.0,53667.0,0.3009999990463257,93371.0,75100.0,0.3610000014305115,67001.0,60733.0,0.28600001335144043,46.566666666667,6.7833333333333,59.9214145383104
1,Zürich,244,Geroldswil,2928.0,48.3180428134557,4958.0,6.098865825,2568.9119170985,26.30092779,21.50060508,59.54013715,18.95925777,3.867290861,1.8318746184,9.7699979646,5.6991654793,2124.0,2.3,1.9,47.8947368421,29.0,20.0,-36.0,24.2105263158,7.8947368421,1910.0,,544.0,1362.0,310.0,,56.0,253.0,1.3507429086,2.8759244043,3.9441248973,18.2965002707,5.9403610346,12.078420297,45.2540657582,1.4333121514,6.1357057121,4.1163595283,0.0964955636,2.7442396856,1.0073195415,2124.0,6.596,3106.0,651.0,0.7919999957084656,85337.0,63950.0,0.39399999380111694,64620.0,51650.0,0.34700000286102295,93719.0,70200.0,0.39100000262260437,69889.0,56862.0,0.328000009059906,47.422777777778,8.4108333333333,20.1382033563672
1,Zürich,138,Richterswil,8709.0,47.262118491921,13352.0,8.1046069144,1773.1739707835,19.86968244,21.74955063,60.11833433,18.13211504,3.8418079096,2.0338983051,10.395480226,6.252354049,5737.0,2.3,7.55,41.1920529801,67.0,50.7284768212,-61.0,7.1523178808,0.9271523179,4133.0,72.0,1434.0,2627.0,780.0,28.0,114.0,638.0,0.8756283444,2.3488407334,1.9624185483,15.8664288488,6.8914428734,18.8597689907,35.4396513284,2.8459026769,7.3891342184,3.2565699573,0.0712015075,5.5026538744,1.7253779434,6050.0,21.322,3524.0,746.0,0.7850000262260437,90081.0,67200.0,0.40299999713897705,65828.0,52800.0,0.3409999907016754,99114.0,73600.0,0.4009999930858612,71357.0,58354.0,0.32499998807907104,47.208055555556,8.7058333333333,23.6463133640553
